"STATION","DATE","TAVG"
"USW00013960","2015-04-28","56"
"USW00013960","2015-04-29","60"
"USW00013960","2015-04-30","69"
"USW00013960","2015-05-01","71"
"USW00013960","2015-05-02","72"
"USW00013960","2015-05-03","73"
"USW00013960","2015-05-04","75"
"USW00013960","2015-05-05","72"
"USW00013960","2015-05-06","74"
"USW00013960","2015-05-07","76"
"USW00013960","2015-05-08","76"
"USW00013960","2015-05-09","77"
"USW00013960","2015-05-10","75"
"USW00013960","2015-05-11","70"
"USW00013960","2015-05-12","67"
"USW00013960","2015-05-13","66"
"USW00013960","2015-05-14","72"
"USW00013960","2015-05-15","74"
"USW00013960","2015-05-16","76"
"USW00013960","2015-05-17","75"
"USW00013960","2015-05-18","78"
"USW00013960","2015-05-19","76"
"USW00013960","2015-05-20","78"
"USW00013960","2015-05-21","64"
"USW00013960","2015-05-22","64"
"USW00013960","2015-05-23","72"
"USW00013960","2015-05-24","71"
"USW00013960","2015-05-25","72"
"USW00013960","2015-05-26","69"
"USW00013960","2015-05-27","75"
"USW00013960","2015-05-28","80"
"USW00013960","2015-05-29","74"
"USW00013960","2015-05-30","73"
"USW00013960","2015-05-31","71"
"USW00013960","2015-06-01","73"
"USW00013960","2015-06-02","79"
"USW00013960","2015-06-03","81"
"USW00013960","2015-06-04","83"
"USW00013960","2015-06-05","84"
"USW00013960","2015-06-06","85"
"USW00013960","2015-06-07","86"
"USW00013960","2015-06-08","87"
"USW00013960","2015-06-09","87"
"USW00013960","2015-06-10","86"
"USW00013960","2015-06-11","87"
"USW00013960","2015-06-12","86"
"USW00013960","2015-06-13","83"
"USW00013960","2015-06-14","81"
"USW00013960","2015-06-15","82"
"USW00013960","2015-06-16","80"
"USW00013960","2015-06-17","77"
"USW00013960","2015-06-18","83"
"USW00013960","2015-06-19","85"
"USW00013960","2015-06-20","83"
"USW00013960","2015-06-21","80"
"USW00013960","2015-06-22","83"
"USW00013960","2015-06-23","85"
"USW00013960","2015-06-24","87"
"USW00013960","2015-06-25","87"
"USW00013960","2015-06-26","87"
"USW00013960","2015-06-27","82"
"USW00013960","2015-06-28","83"
"USW00013960","2015-06-29","86"
"USW00013960","2015-06-30","85"
"USW00013960","2015-07-01","84"
"USW00013960","2015-07-02","84"
"USW00013960","2015-07-03","85"
"USW00013960","2015-07-04","86"
"USW00013960","2015-07-05","87"
"USW00013960","2015-07-06","86"
"USW00013960","2015-07-07","85"
"USW00013960","2015-07-08","83"
"USW00013960","2015-07-09","85"
"USW00013960","2015-07-10","84"
"USW00013960","2015-07-11","86"
"USW00013960","2015-07-12","88"
"USW00013960","2015-07-13","89"
"USW00013960","2015-07-14","90"
"USW00013960","2015-07-15","88"
"USW00013960","2015-07-16","88"
"USW00013960","2015-07-17","89"
"USW00013960","2015-07-18","90"
"USW00013960","2015-07-19","90"
"USW00013960","2015-07-20","91"
"USW00013960","2015-07-21","89"
"USW00013960","2015-07-22","89"
"USW00013960","2015-07-23","90"
"USW00013960","2015-07-24","90"
"USW00013960","2015-07-25","91"
"USW00013960","2015-07-26","91"
"USW00013960","2015-07-27","91"
"USW00013960","2015-07-28","91"
"USW00013960","2015-07-29","91"
"USW00013960","2015-07-30","93"
"USW00013960","2015-07-31","90"
"USW00013960","2015-08-01","89"
"USW00013960","2015-08-02","90"
"USW00013960","2015-08-03","90"
"USW00013960","2015-08-04","91"
"USW00013960","2015-08-05","92"
"USW00013960","2015-08-06","93"
"USW00013960","2015-08-07","93"
"USW00013960","2015-08-08","93"
"USW00013960","2015-08-09","93"
"USW00013960","2015-08-10","94"
"USW00013960","2015-08-11","93"
"USW00013960","2015-08-12","90"
"USW00013960","2015-08-13","88"
"USW00013960","2015-08-14","88"
"USW00013960","2015-08-15","88"
"USW00013960","2015-08-16","86"
"USW00013960","2015-08-17","88"
"USW00013960","2015-08-18","89"
"USW00013960","2015-08-19","87"
"USW00013960","2015-08-20","71"
"USW00013960","2015-08-21","78"
"USW00013960","2015-08-22","85"
"USW00013960","2015-08-23","89"
"USW00013960","2015-08-24","89"
"USW00013960","2015-08-25","85"
"USW00013960","2015-08-26","85"
"USW00013960","2015-08-27","85"
"USW00013960","2015-08-28","84"
"USW00013960","2015-08-29","86"
"USW00013960","2015-08-30","87"
"USW00013960","2015-08-31","85"
"USW00013960","2015-09-01","85"
"USW00013960","2015-09-02","84"
"USW00013960","2015-09-03","85"
"USW00013960","2015-09-04","87"
"USW00013960","2015-09-05","87"
"USW00013960","2015-09-06","88"
"USW00013960","2015-09-07","90"
"USW00013960","2015-09-08","90"
"USW00013960","2015-09-09","82"
"USW00013960","2015-09-10","82"
"USW00013960","2015-09-11","84"
"USW00013960","2015-09-12","77"
"USW00013960","2015-09-13","78"
"USW00013960","2015-09-14","80"
"USW00013960","2015-09-15","78"
"USW00013960","2015-09-16","83"
"USW00013960","2015-09-17","85"
"USW00013960","2015-09-18","86"
"USW00013960","2015-09-19","82"
"USW00013960","2015-09-20","79"
"USW00013960","2015-09-21","79"
"USW00013960","2015-09-22","84"
"USW00013960","2015-09-23","83"
"USW00013960","2015-09-24","81"
"USW00013960","2015-09-25","82"
"USW00013960","2015-09-26","80"
"USW00013960","2015-09-27","78"
"USW00013960","2015-09-28","79"
"USW00013960","2015-09-29","81"
"USW00013960","2015-09-30","81"
"USW00013960","2015-10-01","74"
"USW00013960","2015-10-02","70"
"USW00013960","2015-10-03","68"
"USW00013960","2015-10-04","69"
"USW00013960","2015-10-05","72"
"USW00013960","2015-10-06","70"
"USW00013960","2015-10-07","76"
"USW00013960","2015-10-08","79"
"USW00013960","2015-10-09","80"
"USW00013960","2015-10-10","71"
"USW00013960","2015-10-11","78"
"USW00013960","2015-10-12","84"
"USW00013960","2015-10-13","76"
"USW00013960","2015-10-14","77"
"USW00013960","2015-10-15","81"
"USW00013960","2015-10-16","78"
"USW00013960","2015-10-17","69"
"USW00013960","2015-10-18","67"
"USW00013960","2015-10-19","69"
"USW00013960","2015-10-20","71"
"USW00013960","2015-10-21","75"
"USW00013960","2015-10-22","74"
"USW00013960","2015-10-23","71"
"USW00013960","2015-10-24","67"
"USW00013960","2015-10-25","60"
"USW00013960","2015-10-26","64"
"USW00013960","2015-10-27","68"
"USW00013960","2015-10-28","67"
"USW00013960","2015-10-29","65"
"USW00013960","2015-10-30","66"
"USW00013960","2015-10-31","65"
"USW00013960","2015-11-01","60"
"USW00013960","2015-11-02","62"
"USW00013960","2015-11-03","63"
"USW00013960","2015-11-04","66"
"USW00013960","2015-11-05","71"
"USW00013960","2015-11-06","66"
"USW00013960","2015-11-07","61"
"USW00013960","2015-11-08","56"
"USW00013960","2015-11-09","58"
"USW00013960","2015-11-10","64"
"USW00013960","2015-11-11","74"
"USW00013960","2015-11-12","60"
"USW00013960","2015-11-13","56"
"USW00013960","2015-11-14","55"
"USW00013960","2015-11-15","59"
"USW00013960","2015-11-16","60"
"USW00013960","2015-11-17","63"
"USW00013960","2015-11-18","58"
"USW00013960","2015-11-19","59"
"USW00013960","2015-11-20","61"
"USW00013960","2015-11-21","56"
"USW00013960","2015-11-22","44"
"USW00013960","2015-11-23","49"
"USW00013960","2015-11-24","56"
"USW00013960","2015-11-25","65"
"USW00013960","2015-11-26","68"
"USW00013960","2015-11-27","56"
"USW00013960","2015-11-28","38"
"USW00013960","2015-11-29","41"
"USW00013960","2015-11-30","44"
"USW00013960","2015-12-01","45"
"USW00013960","2015-12-02","45"
"USW00013960","2015-12-03","46"
"USW00013960","2015-12-04","48"
"USW00013960","2015-12-05","48"
"USW00013960","2015-12-06","52"
"USW00013960","2015-12-07","51"
"USW00013960","2015-12-08","57"
"USW00013960","2015-12-09","57"
"USW00013960","2015-12-10","61"
"USW00013960","2015-12-11","60"
"USW00013960","2015-12-12","71"
"USW00013960","2015-12-13","60"
"USW00013960","2015-12-14","57"
"USW00013960","2015-12-15","59"
"USW00013960","2015-12-16","54"
"USW00013960","2015-12-17","46"
"USW00013960","2015-12-18","42"
"USW00013960","2015-12-19","48"
"USW00013960","2015-12-20","53"
"USW00013960","2015-12-21","64"
"USW00013960","2015-12-22","56"
"USW00013960","2015-12-23","69"
"USW00013960","2015-12-24","62"
"USW00013960","2015-12-25","58"
"USW00013960","2015-12-26","72"
"USW00013960","2015-12-27","50"
"USW00013960","2015-12-28","38"
"USW00013960","2015-12-29","37"
"USW00013960","2015-12-30","43"
"USW00013960","2015-12-31","43"
"USW00013960","2016-01-01","43"
"USW00013960","2016-01-02","43"
"USW00013960","2016-01-03","46"
"USW00013960","2016-01-04","42"
"USW00013960","2016-01-05","39"
"USW00013960","2016-01-06","44"
"USW00013960","2016-01-07","51"
"USW00013960","2016-01-08","52"
"USW00013960","2016-01-09","44"
"USW00013960","2016-01-10","35"
"USW00013960","2016-01-11","37"
"USW00013960","2016-01-12","45"
"USW00013960","2016-01-13","50"
"USW00013960","2016-01-14","54"
"USW00013960","2016-01-15","55"
"USW00013960","2016-01-16","45"
"USW00013960","2016-01-17","40"
"USW00013960","2016-01-18","38"
"USW00013960","2016-01-19","47"
"USW00013960","2016-01-20","42"
"USW00013960","2016-01-21","46"
"USW00013960","2016-01-22","39"
"USW00013960","2016-01-23","36"
"USW00013960","2016-01-24","46"
"USW00013960","2016-01-25","59"
"USW00013960","2016-01-26","47"
"USW00013960","2016-01-27","43"
"USW00013960","2016-01-28","49"
"USW00013960","2016-01-29","56"
"USW00013960","2016-01-30","62"
"USW00013960","2016-01-31","64"
"USW00013960","2016-02-01","56"
"USW00013960","2016-02-02","62"
"USW00013960","2016-02-03","45"
"USW00013960","2016-02-04","42"
"USW00013960","2016-02-05","46"
"USW00013960","2016-02-06","45"
"USW00013960","2016-02-07","47"
"USW00013960","2016-02-08","49"
"USW00013960","2016-02-09","48"
"USW00013960","2016-02-10","51"
"USW00013960","2016-02-11","61"
"USW00013960","2016-02-12","58"
"USW00013960","2016-02-13","54"
"USW00013960","2016-02-14","61"
"USW00013960","2016-02-15","62"
"USW00013960","2016-02-16","59"
"USW00013960","2016-02-17","56"
"USW00013960","2016-02-18","62"
"USW00013960","2016-02-19","69"
"USW00013960","2016-02-20","70"
"USW00013960","2016-02-21","67"
"USW00013960","2016-02-22","57"
"USW00013960","2016-02-23","50"
"USW00013960","2016-02-24","48"
"USW00013960","2016-02-25","50"
"USW00013960","2016-02-26","47"
"USW00013960","2016-02-27","56"
"USW00013960","2016-02-28","62"
"USW00013960","2016-02-29","62"
"USW00013960","2016-03-01","67"
"USW00013960","2016-03-02","58"
"USW00013960","2016-03-03","66"
"USW00013960","2016-03-04","58"
"USW00013960","2016-03-05","62"
"USW00013960","2016-03-06","64"
"USW00013960","2016-03-07","67"
"USW00013960","2016-03-08","65"
"USW00013960","2016-03-09","61"
"USW00013960","2016-03-10","60"
"USW00013960","2016-03-11","60"
"USW00013960","2016-03-12","63"
"USW00013960","2016-03-13","66"
"USW00013960","2016-03-14","70"
"USW00013960","2016-03-15","74"
"USW00013960","2016-03-16","67"
"USW00013960","2016-03-17","64"
"USW00013960","2016-03-18","61"
"USW00013960","2016-03-19","51"
"USW00013960","2016-03-20","49"
"USW00013960","2016-03-21","50"
"USW00013960","2016-03-22","60"
"USW00013960","2016-03-23","71"
"USW00013960","2016-03-24","58"
"USW00013960","2016-03-25","55"
"USW00013960","2016-03-26","63"
"USW00013960","2016-03-27","61"
"USW00013960","2016-03-28","56"
"USW00013960","2016-03-29","63"
"USW00013960","2016-03-30","71"
"USW00013960","2016-03-31","69"
"USW00013960","2016-04-01","60"
"USW00013960","2016-04-02","57"
"USW00013960","2016-04-03","62"
"USW00013960","2016-04-04","69"
"USW00013960","2016-04-05","73"
"USW00013960","2016-04-06","70"
"USW00013960","2016-04-07","69"
"USW00013960","2016-04-08","69"
"USW00013960","2016-04-09","63"
"USW00013960","2016-04-10","66"
"USW00013960","2016-04-11","74"
"USW00013960","2016-04-12","64"
"USW00013960","2016-04-13","60"
"USW00013960","2016-04-14","62"
"USW00013960","2016-04-15","65"
"USW00013960","2016-04-16","71"
"USW00013960","2016-04-17","67"
"USW00013960","2016-04-18","68"
"USW00013960","2016-04-19","70"
"USW00013960","2016-04-20","67"
"USW00013960","2016-04-21","68"
"USW00013960","2016-04-22","69"
"USW00013960","2016-04-23","71"
"USW00013960","2016-04-24","72"
"USW00013960","2016-04-25","75"
"USW00013960","2016-04-26","80"
"USW00013960","2016-04-27","73"
"USW00013960","2016-04-28","73"
"USW00013960","2016-04-29","77"
"USW00013960","2016-04-30","69"
"USW00013960","2016-05-01","67"
"USW00013960","2016-05-02","62"
"USW00013960","2016-05-03","61"
"USW00013960","2016-05-04","69"
"USW00013960","2016-05-05","72"
"USW00013960","2016-05-06","72"
"USW00013960","2016-05-07","74"
"USW00013960","2016-05-08","72"
"USW00013960","2016-05-09","74"
"USW00013960","2016-05-10","82"
"USW00013960","2016-05-11","80"
"USW00013960","2016-05-12","76"
"USW00013960","2016-05-13","74"
"USW00013960","2016-05-14","73"
"USW00013960","2016-05-15","67"
"USW00013960","2016-05-16","70"
"USW00013960","2016-05-17","73"
"USW00013960","2016-05-18","63"
"USW00013960","2016-05-19","62"
"USW00013960","2016-05-20","69"
"USW00013960","2016-05-21","75"
"USW00013960","2016-05-22","78"
"USW00013960","2016-05-23","77"
"USW00013960","2016-05-24","79"
"USW00013960","2016-05-25","82"
"USW00013960","2016-05-26","79"
"USW00013960","2016-05-27","72"
"USW00013960","2016-05-28","74"
"USW00013960","2016-05-29","80"
"USW00013960","2016-05-30","75"
"USW00013960","2016-05-31","78"
"USW00013960","2016-06-01","72"
"USW00013960","2016-06-02","74"
"USW00013960","2016-06-03","74"
"USW00013960","2016-06-04","76"
"USW00013960","2016-06-05","79"
"USW00013960","2016-06-06","78"
"USW00013960","2016-06-07","81"
"USW00013960","2016-06-08","84"
"USW00013960","2016-06-09","84"
"USW00013960","2016-06-10","85"
"USW00013960","2016-06-11","83"
"USW00013960","2016-06-12","83"
"USW00013960","2016-06-13","78"
"USW00013960","2016-06-14","81"
"USW00013960","2016-06-15","87"
"USW00013960","2016-06-16","88"
"USW00013960","2016-06-17","87"
"USW00013960","2016-06-18","88"
"USW00013960","2016-06-19","86"
"USW00013960","2016-06-20","87"
"USW00013960","2016-06-21","89"
"USW00013960","2016-06-22","89"
"USW00013960","2016-06-23","88"
"USW00013960","2016-06-24","87"
"USW00013960","2016-06-25","87"
"USW00013960","2016-06-26","87"
"USW00013960","2016-06-27","88"
"USW00013960","2016-06-28","85"
"USW00013960","2016-06-29","85"
"USW00013960","2016-06-30","87"
"USW00013960","2016-07-01","88"
"USW00013960","2016-07-02","88"
"USW00013960","2016-07-03","88"
"USW00013960","2016-07-04","83"
"USW00013960","2016-07-05","86"
"USW00013960","2016-07-06","88"
"USW00013960","2016-07-07","88"
"USW00013960","2016-07-08","88"
"USW00013960","2016-07-09","86"
"USW00013960","2016-07-10","82"
"USW00013960","2016-07-11","88"
"USW00013960","2016-07-12","87"
"USW00013960","2016-07-13","89"
"USW00013960","2016-07-14","89"
"USW00013960","2016-07-15","86"
"USW00013960","2016-07-16","87"
"USW00013960","2016-07-17","89"
"USW00013960","2016-07-18","88"
"USW00013960","2016-07-19","88"
"USW00013960","2016-07-20","89"
"USW00013960","2016-07-21","90"
"USW00013960","2016-07-22","91"
"USW00013960","2016-07-23","92"
"USW00013960","2016-07-24","91"
"USW00013960","2016-07-25","89"
"USW00013960","2016-07-26","86"
"USW00013960","2016-07-27","86"
"USW00013960","2016-07-28","87"
"USW00013960","2016-07-29","86"
"USW00013960","2016-07-30","90"
"USW00013960","2016-07-31","90"
"USW00013960","2016-08-01","90"
"USW00013960","2016-08-02","91"
"USW00013960","2016-08-03","92"
"USW00013960","2016-08-04","92"
"USW00013960","2016-08-05","92"
"USW00013960","2016-08-06","93"
"USW00013960","2016-08-07","93"
"USW00013960","2016-08-08","92"
"USW00013960","2016-08-09","92"
"USW00013960","2016-08-10","93"
"USW00013960","2016-08-11","94"
"USW00013960","2016-08-12","92"
"USW00013960","2016-08-13","85"
"USW00013960","2016-08-14","84"
"USW00013960","2016-08-15","78"
"USW00013960","2016-08-16","77"
"USW00013960","2016-08-17","78"
"USW00013960","2016-08-18","79"
"USW00013960","2016-08-19","78"
"USW00013960","2016-08-20","76"
"USW00013960","2016-08-21","80"
"USW00013960","2016-08-22","80"
"USW00013960","2016-08-23","84"
"USW00013960","2016-08-24","85"
"USW00013960","2016-08-25","86"
"USW00013960","2016-08-26","83"
"USW00013960","2016-08-27","81"
"USW00013960","2016-08-28","84"
"USW00013960","2016-08-29","82"
"USW00013960","2016-08-30","84"
"USW00013960","2016-08-31","86"
"USW00013960","2016-09-01","84"
"USW00013960","2016-09-02","80"
"USW00013960","2016-09-03","81"
"USW00013960","2016-09-04","82"
"USW00013960","2016-09-05","85"
"USW00013960","2016-09-06","85"
"USW00013960","2016-09-07","86"
"USW00013960","2016-09-08","87"
"USW00013960","2016-09-09","87"
"USW00013960","2016-09-10","80"
"USW00013960","2016-09-11","76"
"USW00013960","2016-09-12","81"
"USW00013960","2016-09-13","84"
"USW00013960","2016-09-14","86"
"USW00013960","2016-09-15","84"
"USW00013960","2016-09-16","86"
"USW00013960","2016-09-17","87"
"USW00013960","2016-09-18","86"
"USW00013960","2016-09-19","89"
"USW00013960","2016-09-20","90"
"USW00013960","2016-09-21","86"
"USW00013960","2016-09-22","85"
"USW00013960","2016-09-23","85"
"USW00013960","2016-09-24","84"
"USW00013960","2016-09-25","79"
"USW00013960","2016-09-26","70"
"USW00013960","2016-09-27","71"
"USW00013960","2016-09-28","72"
"USW00013960","2016-09-29","73"
"USW00013960","2016-09-30","69"
"USW00013960","2016-10-01","73"
"USW00013960","2016-10-02","74"
"USW00013960","2016-10-03","76"
"USW00013960","2016-10-04","79"
"USW00013960","2016-10-05","83"
"USW00013960","2016-10-06","83"
"USW00013960","2016-10-07","72"
"USW00013960","2016-10-08","66"
"USW00013960","2016-10-09","65"
"USW00013960","2016-10-10","68"
"USW00013960","2016-10-11","73"
"USW00013960","2016-10-12","80"
"USW00013960","2016-10-13","69"
"USW00013960","2016-10-14","67"
"USW00013960","2016-10-15","76"
"USW00013960","2016-10-16","81"
"USW00013960","2016-10-17","81"
"USW00013960","2016-10-18","82"
"USW00013960","2016-10-19","82"
"USW00013960","2016-10-20","75"
"USW00013960","2016-10-21","65"
"USW00013960","2016-10-22","64"
"USW00013960","2016-10-23","68"
"USW00013960","2016-10-24","74"
"USW00013960","2016-10-25","72"
"USW00013960","2016-10-26","74"
"USW00013960","2016-10-27","77"
"USW00013960","2016-10-28","76"
"USW00013960","2016-10-29","77"
"USW00013960","2016-10-30","76"
"USW00013960","2016-10-31","76"
"USW00013960","2016-11-01","77"
"USW00013960","2016-11-02","78"
"USW00013960","2016-11-03","73"
"USW00013960","2016-11-04","70"
"USW00013960","2016-11-05","68"
"USW00013960","2016-11-06","65"
"USW00013960","2016-11-07","65"
"USW00013960","2016-11-08","64"
"USW00013960","2016-11-09","64"
"USW00013960","2016-11-10","61"
"USW00013960","2016-11-11","64"
"USW00013960","2016-11-12","62"
"USW00013960","2016-11-13","61"
"USW00013960","2016-11-14","66"
"USW00013960","2016-11-15","66"
"USW00013960","2016-11-16","70"
"USW00013960","2016-11-17","70"
"USW00013960","2016-11-18","67"
"USW00013960","2016-11-19","50"
"USW00013960","2016-11-20","49"
"USW00013960","2016-11-21","58"
"USW00013960","2016-11-22","66"
"USW00013960","2016-11-23","62"
"USW00013960","2016-11-24","56"
"USW00013960","2016-11-25","58"
"USW00013960","2016-11-26","55"
"USW00013960","2016-11-27","58"
"USW00013960","2016-11-28","69"
"USW00013960","2016-11-29","64"
"USW00013960","2016-11-30","55"
"USW00013960","2016-12-01","52"
"USW00013960","2016-12-02","55"
"USW00013960","2016-12-03","52"
"USW00013960","2016-12-04","50"
"USW00013960","2016-12-05","50"
"USW00013960","2016-12-06","51"
"USW00013960","2016-12-07","48"
"USW00013960","2016-12-08","39"
"USW00013960","2016-12-09","34"
"USW00013960","2016-12-10","41"
"USW00013960","2016-12-11","57"
"USW00013960","2016-12-12","51"
"USW00013960","2016-12-13","52"
"USW00013960","2016-12-14","46"
"USW00013960","2016-12-15","41"
"USW00013960","2016-12-16","51"
"USW00013960","2016-12-17","61"
"USW00013960","2016-12-18","24"
"USW00013960","2016-12-19","26"
"USW00013960","2016-12-20","40"
"USW00013960","2016-12-21","52"
"USW00013960","2016-12-22","53"
"USW00013960","2016-12-23","48"
"USW00013960","2016-12-24","61"
"USW00013960","2016-12-25","72"
"USW00013960","2016-12-26","71"
"USW00013960","2016-12-27","61"
"USW00013960","2016-12-28","69"
"USW00013960","2016-12-29","57"
"USW00013960","2016-12-30","50"
"USW00013960","2016-12-31","57"
"USW00013960","2017-01-01","54"
"USW00013960","2017-01-02","64"
"USW00013960","2017-01-03","55"
"USW00013960","2017-01-04","37"
"USW00013960","2017-01-05","37"
"USW00013960","2017-01-06","26"
"USW00013960","2017-01-07","24"
"USW00013960","2017-01-08","34"
"USW00013960","2017-01-09","48"
"USW00013960","2017-01-10","67"
"USW00013960","2017-01-11","67"
"USW00013960","2017-01-12","71"
"USW00013960","2017-01-13","49"
"USW00013960","2017-01-14","42"
"USW00013960","2017-01-15","50"
"USW00013960","2017-01-16","58"
"USW00013960","2017-01-17","50"
"USW00013960","2017-01-18","49"
"USW00013960","2017-01-19","54"
"USW00013960","2017-01-20","61"
"USW00013960","2017-01-21","60"
"USW00013960","2017-01-22","58"
"USW00013960","2017-01-23","54"
"USW00013960","2017-01-24","63"
"USW00013960","2017-01-25","57"
"USW00013960","2017-01-26","44"
"USW00013960","2017-01-27","44"
"USW00013960","2017-01-28","46"
"USW00013960","2017-01-29","52"
"USW00013960","2017-01-30","59"
"USW00013960","2017-01-31","63"
"USW00013960","2017-02-01","66"
"USW00013960","2017-02-02","51"
"USW00013960","2017-02-03","46"
"USW00013960","2017-02-04","48"
"USW00013960","2017-02-05","58"
"USW00013960","2017-02-06","72"
"USW00013960","2017-02-07","72"
"USW00013960","2017-02-08","63"
"USW00013960","2017-02-09","48"
"USW00013960","2017-02-10","59"
"USW00013960","2017-02-11","73"
"USW00013960","2017-02-12","71"
"USW00013960","2017-02-13","62"
"USW00013960","2017-02-14","49"
"USW00013960","2017-02-15","49"
"USW00013960","2017-02-16","52"
"USW00013960","2017-02-17","59"
"USW00013960","2017-02-18","67"
"USW00013960","2017-02-19","68"
"USW00013960","2017-02-20","64"
"USW00013960","2017-02-21","62"
"USW00013960","2017-02-22","64"
"USW00013960","2017-02-23","72"
"USW00013960","2017-02-24","63"
"USW00013960","2017-02-25","47"
"USW00013960","2017-02-26","52"
"USW00013960","2017-02-27","67"
"USW00013960","2017-02-28","74"
"USW00013960","2017-03-01","67"
"USW00013960","2017-03-02","55"
"USW00013960","2017-03-03","57"
"USW00013960","2017-03-04","58"
"USW00013960","2017-03-05","56"
"USW00013960","2017-03-06","70"
"USW00013960","2017-03-07","68"
"USW00013960","2017-03-08","60"
"USW00013960","2017-03-09","70"
"USW00013960","2017-03-10","69"
"USW00013960","2017-03-11","68"
"USW00013960","2017-03-12","49"
"USW00013960","2017-03-13","54"
"USW00013960","2017-03-14","50"
"USW00013960","2017-03-15","55"
"USW00013960","2017-03-16","61"
"USW00013960","2017-03-17","71"
"USW00013960","2017-03-18","74"
"USW00013960","2017-03-19","73"
"USW00013960","2017-03-20","76"
"USW00013960","2017-03-21","76"
"USW00013960","2017-03-22","74"
"USW00013960","2017-03-23","74"
"USW00013960","2017-03-24","70"
"USW00013960","2017-03-25","65"
"USW00013960","2017-03-26","67"
"USW00013960","2017-03-27","70"
"USW00013960","2017-03-28","70"
"USW00013960","2017-03-29","72"
"USW00013960","2017-03-30","64"
"USW00013960","2017-03-31","70"
"USW00013960","2017-04-01","70"
"USW00013960","2017-04-02","67"
"USW00013960","2017-04-03","65"
"USW00013960","2017-04-04","73"
"USW00013960","2017-04-05","64"
"USW00013960","2017-04-06","63"
"USW00013960","2017-04-07","67"
"USW00013960","2017-04-08","72"
"USW00013960","2017-04-09","74"
"USW00013960","2017-04-10","74"
"USW00013960","2017-04-11","68"
"USW00013960","2017-04-12","69"
"USW00013960","2017-04-13","72"
"USW00013960","2017-04-14","74"
"USW00013960","2017-04-15","74"
"USW00013960","2017-04-16","74"
"USW00013960","2017-04-17","71"
"USW00013960","2017-04-18","71"
"USW00013960","2017-04-19","73"
"USW00013960","2017-04-20","77"
"USW00013960","2017-04-21","77"
"USW00013960","2017-04-22","63"
"USW00013960","2017-04-23","60"
"USW00013960","2017-04-24","65"
"USW00013960","2017-04-25","73"
"USW00013960","2017-04-26","70"
"USW00013960","2017-04-27","61"
"USW00013960","2017-04-28","75"
"USW00013960","2017-04-29","81"
"USW00013960","2017-04-30","58"
"USW00013960","2017-05-01","64"
"USW00013960","2017-05-02","75"
"USW00013960","2017-05-03","74"
"USW00013960","2017-05-04","64"
"USW00013960","2017-05-05","67"
"USW00013960","2017-05-06","71"
"USW00013960","2017-05-07","76"
"USW00013960","2017-05-08","75"
"USW00013960","2017-05-09","75"
"USW00013960","2017-05-10","76"
"USW00013960","2017-05-11","78"
"USW00013960","2017-05-12","73"
"USW00013960","2017-05-13","73"
"USW00013960","2017-05-14","76"
"USW00013960","2017-05-15","80"
"USW00013960","2017-05-16","78"
"USW00013960","2017-05-17","80"
"USW00013960","2017-05-18","83"
"USW00013960","2017-05-19","82"
"USW00013960","2017-05-20","75"
"USW00013960","2017-05-21","72"
"USW00013960","2017-05-22","71"
"USW00013960","2017-05-23","68"
"USW00013960","2017-05-24","67"
"USW00013960","2017-05-25","76"
"USW00013960","2017-05-26","84"
"USW00013960","2017-05-27","85"
"USW00013960","2017-05-28","78"
"USW00013960","2017-05-29","78"
"USW00013960","2017-05-30","79"
"USW00013960","2017-05-31","81"
"USW00013960","2017-06-01","79"
"USW00013960","2017-06-02","75"
"USW00013960","2017-06-03","72"
"USW00013960","2017-06-04","78"
"USW00013960","2017-06-05","75"
"USW00013960","2017-06-06","81"
"USW00013960","2017-06-07","82"
"USW00013960","2017-06-08","80"
"USW00013960","2017-06-09","74"
"USW00013960","2017-06-10","78"
"USW00013960","2017-06-11","81"
"USW00013960","2017-06-12","83"
"USW00013960","2017-06-13","85"
"USW00013960","2017-06-14","85"
"USW00013960","2017-06-15","86"
"USW00013960","2017-06-16","88"
"USW00013960","2017-06-17","86"
"USW00013960","2017-06-18","86"
"USW00013960","2017-06-19","84"
"USW00013960","2017-06-20","84"
"USW00013960","2017-06-21","84"
"USW00013960","2017-06-22","82"
"USW00013960","2017-06-23","87"
"USW00013960","2017-06-24","79"
"USW00013960","2017-06-25","79"
"USW00013960","2017-06-26","80"
"USW00013960","2017-06-27","81"
"USW00013960","2017-06-28","81"
"USW00013960","2017-06-29","83"
"USW00013960","2017-06-30","87"
"USW00013960","2017-07-01","79"
"USW00013960","2017-07-02","83"
"USW00013960","2017-07-03","87"
"USW00013960","2017-07-04","83"
"USW00013960","2017-07-05","86"
"USW00013960","2017-07-06","81"
"USW00013960","2017-07-07","86"
"USW00013960","2017-07-08","86"
"USW00013960","2017-07-09","83"
"USW00013960","2017-07-10","82"
"USW00013960","2017-07-11","87"
"USW00013960","2017-07-12","87"
"USW00013960","2017-07-13","87"
"USW00013960","2017-07-14","89"
"USW00013960","2017-07-15","86"
"USW00013960","2017-07-16","87"
"USW00013960","2017-07-17","87"
"USW00013960","2017-07-18","88"
"USW00013960","2017-07-19","89"
"USW00013960","2017-07-20","90"
"USW00013960","2017-07-21","91"
"USW00013960","2017-07-22","90"
"USW00013960","2017-07-23","90"
"USW00013960","2017-07-24","82"
"USW00013960","2017-07-25","86"
"USW00013960","2017-07-26","89"
"USW00013960","2017-07-27","91"
